GameId, Team, Before_YPP, After_YPP, Before_COM, After_COM, Before_YPD, After_YPD
2018100708,LAC,4.323,5.92,0.667,0.889,26.8,74.0
2018100709,PHI,3.4,5.197,0.667,0.69,17.0,45.286
2018100710,ARI,6.714,2.945,0.333,0.45,31.333,18.0
2018100711,LA,1.0,6.545,0.667,0.781,3.5,45.818
2018100712,HOU,5.717,4.471,0.773,0.731,87.667,25.333
2018100800,NO,5.786,5.53,0.8,0.88,81.0,45.625
2018101100,NYG,9.2,4.757,0.6,0.579,46.0,37.0
2018101400,ATL,5.833,4.9,1.0,0.725,35.0,35.636
2018101401,CIN,4.0,5.286,0.618,0.545,30.0,74.0
2018101402,CLE,2.97,4.943,0.385,0.576,24.5,37.429
2018101403,BUF,1.967,5.49,0.667,0.632,11.8,38.429
2018101404,CHI,2.591,6.694,0.556,0.704,57.0,37.727
2018101405,ARI,4.667,3.377,0.625,0.68,28.0,25.75
2018101406,NYJ,3.947,4.865,1.0,0.846,75.0,27.692
2018101407,SEA,4.958,4.907,0.571,0.824,39.667,44.167
2018101408,WAS,3.87,3.469,0.5,0.6,29.667,31.714
2018101409,LA,5.475,4.2,0.5,0.6,41.75,42.0
2018101410,DAL,7.286,3.663,0.8,0.565,51.0,20.375
2018101411,BAL,4.548,3.683,0.615,0.667,70.5,36.833
2018101412,KC,3.5,6.937,0.6,0.719,35.0,43.7
2018101500,GB,13.0,5.116,1.0,0.545,39.0,36.667
2018101800,ARI,4.556,3.344,0.667,0.621,27.333,17.0
2018102100,TEN,4.929,4.854,0.824,0.733,69.0,33.167
2018102101,BAL,3.0,4.4,0.75,0.525,30.0,51.333
2018102102,CHI,3.312,4.833,0.167,0.596,26.5,31.231
2018102103,BUF,4.833,5.978,0.714,0.72,43.5,34.375
2018102104,HOU,4.25,1.933,0.562,0.444,44.2,9.667
2018102105,KC,7.308,6.52,0.833,0.727,95.0,61.125
2018102106,DET,8.069,4.9,0.9,0.625,78.0,30.625
2018102107,MIN,3.429,3.568,0.75,0.559,18.0,18.857
2018102108,CAR,3.676,6.743,0.533,0.708,27.2,78.667
2018102109,TB,4.977,3.452,0.667,0.632,53.5,21.0
2018102110,WAS,4.7,4.043,1.0,0.5,47.0,31.0
2018102111,SF,3.571,3.54,1.0,0.6,25.0,18.583
2018102200,ATL,6.529,5.348,0.875,0.727,55.5,50.429
2018102500,MIA,4.5,4.639,0.625,0.633,49.5,28.3
2018102800,JAX,2.923,5.118,0.833,0.528,19.0,52.2
2018102801,CAR,5.467,4.132,0.714,0.739,41.0,28.1
2018102802,CHI,5.212,4.645,0.478,0.857,38.714,48.0
2018102803,TB,6.1,6.83,0.667,0.653,61.0,42.8
2018102804,SEA,5.889,5.317,1.0,0.643,35.333,39.875
2018102805,KC,4.259,4.529,0.571,0.792,38.333,28.875
2018102806,NYG,5.391,3.19,1.0,0.59,62.0,25.125
2018102807,CLE,4.261,2.393,0.538,0.654,32.667,16.75
2018102808,IND,5.774,2.1,0.697,-1,69.286,21.0
2018102809,SF,3.3,2.417,0.5,0.5,25.667,14.5
2018102811,NO,8.1,3.433,1.0,0.8,81.0,29.429
2018102900,BUF,3.125,6.118,0.333,0.615,25.0,37.818
2018110100,LV,4.222,2.688,0.733,0.667,38.0,12.286
2018110400,PIT,4.69,4.922,0.593,0.625,49.25,50.2
2018110401,CHI,6.143,3.164,0.667,0.6,43.0,17.667
2018110402,CAR,4.2,5.299,0.6,0.762,31.5,35.5
2018110403,KC,8.97,5.085,0.733,0.737,98.667,39.833
2018110404,NYJ,4.667,4.044,1.0,0.583,28.0,22.917
2018110405,MIN,5.0,4.644,0.875,0.706,47.5,29.857
2018110406,ATL,6.81,6.538,0.583,0.733,143.0,47.222
2018110407,DEN,2.235,4.866,0.5,0.658,19.0,36.222
2018110409,LA,7.833,6.089,0.8,0.694,70.5,42.625
2018110410,NE,5.0,5.128,0.588,0.619,39.0,48.2
2018110500,TEN,0.667,4.539,0.333,0.741,4.0,38.333
2018110800,PIT,10.364,5.134,1.0,0.833,114.0,31.273
2018111100,DET,2.211,3.873,0.833,0.579,21.0,25.0
2018111101,CIN,5.68,8.586,0.875,0.643,47.333,49.8
2018111102,CLE,7.267,6.556,1.0,0.733,54.5,39.333
2018111103,MIA,9.429,3.554,0.667,0.622,66.0,32.875
2018111105,KC,6.444,2.769,0.733,0.733,58.0,15.429
2018111106,NYJ,0.222,4.407,0.5,0.562,1.0,28.889
2018111107,WAS,5.825,3.588,0.7,0.625,46.6,30.5
2018111108,TEN,5.857,4.397,0.556,0.706,61.5,27.7
2018111109,LV,4.1,3.786,0.75,0.577,61.5,31.8
2018111110,LA,5.776,2.0,0.711,1.0,62.714,9.0
2018111111,DAL,4.246,5.467,0.72,0.727,40.333,27.333
2018111200,SF,2.3,4.722,0.75,0.73,23.0,41.444
2018111500,GB,5.887,5.417,0.739,0.571,34.667,32.5
2018111800,ATL,4.167,9.143,0.667,0.9,40.0,64.0
2018111801,CIN,3.291,4.625,0.5,0.5,20.111,74.0
2018111802,CHI,4.571,4.586,1.0,0.679,64.0,40.125
2018111803,CAR,4.233,6.341,0.692,0.68,31.75,43.333
2018111804,IND,5.939,4.37,0.625,0.778,49.0,33.5
2018111805,NYG,5.962,4.87,1.0,0.917,51.667,24.889
2018111806,WAS,4.312,4.227,0.333,0.621,34.5,28.818
2018111807,LV,2.842,4.255,0.5,0.737,15.429,36.167
2018111808,LAC,4.939,6.082,0.6,0.767,81.5,53.0
2018111809,PHI,1.667,3.86,0.25,0.71,7.5,27.571
2018111810,JAX,3.474,2.032,0.462,0.8,28.286,7.875
2018111900,KC,7.481,6.303,0.833,0.771,67.333,32.0
2018112200,CHI,2.412,4.145,0.778,0.724,20.5,32.571
2018112201,WAS,3.231,4.627,0.5,0.727,21.0,25.833
2018112202,ATL,8.0,4.314,0.8,0.744,72.0,27.455
2018112500,LV,7.273,3.672,0.667,0.467,80.0,22.4
2018112501,BUF,5.067,4.623,0.75,0.474,38.0,23.5
2018112502,CAR,6.474,6.808,1.0,0.769,61.5,32.182
2018112503,CLE,5.863,1.393,0.75,0.5,74.75,7.8
2018112504,IND,10.6,4.893,1.0,0.857,106.0,30.583
2018112506,PHI,7.281,3.792,0.8,0.625,46.6,36.4
2018112507,SF,4.414,7.25,0.481,1.0,28.091,29.0
2018112508,ARI,5.4,1.211,0.75,0.583,54.0,5.75
2018112509,PIT,4.696,6.761,0.667,0.783,108.0,45.3
2018112600,HOU,6.355,4.7,0.737,1.0,43.778,47.0
2018112900,NO,1.4,3.271,0.286,0.696,7.0,19.625
2018120200,BAL,8.857,3.293,1.0,0.519,62.0,25.25
2018120201,CIN,3.893,4.517,0.593,0.846,31.143,26.2
2018120202,DET,2.921,4.4,0.6,0.583,18.5,31.429
2018120203,GB,3.0,4.864,0.56,0.667,24.5,35.667
2018120204,HOU,4.5,4.235,1.0,0.667,63.0,34.3
2018120205,IND,3.086,4.694,0.571,0.735,27.0,38.333
2018120206,BUF,2.385,6.705,0.25,0.667,15.5,45.444
2018120207,CHI,3.536,4.173,0.6,0.694,24.75,20.867
2018120208,PIT,4.517,5.463,0.588,0.656,65.5,36.875
2018120209,CAR,6.176,6.778,0.667,0.75,35.0,61.0
2018120210,KC,8.571,4.714,0.667,0.579,30.0,39.6
2018120211,NYJ,3.897,2.35,0.615,0.571,37.857,9.4
2018120212,NE,5.52,4.0,0.75,1.0,51.75,30.0
2018120213,SF,2.0,6.842,0.571,0.675,15.0,47.273
2018120300,WAS,3.588,3.891,0.714,0.667,30.5,17.9
2018120600,TEN,6.222,6.19,1.0,0.684,112.0,51.286
2018120900,BUF,5.375,3.829,0.5,0.556,86.0,26.455
2018120901,CHI,4.429,4.395,0.667,0.607,31.0,25.429
2018120902,CAR,4.87,4.373,0.818,0.618,56.0,29.3
2018120903,GB,5.308,3.589,0.75,0.571,69.0,32.75
2018120904,HOU,3.579,3.444,0.75,0.667,34.0,22.545
2018120905,BAL,4.432,1.75,0.565,0.25,46.857,21.0
2018120906,MIA,7.194,4.333,0.625,0.714,37.167,20.429
2018120907,NO,4.24,3.889,0.692,0.833,35.333,30.0
2018120908,NYG,5.463,2.0,0.583,0.25,36.6,9.5
2018120910,SF,5.194,4.311,0.571,0.6,53.667,23.909
2018120911,ARI,1.923,4.75,0.25,0.675,12.5,29.364
2018120912,DAL,4.571,6.094,0.8,0.786,64.0,47.091
2018120913,LV,4.235,4.424,0.789,0.667,43.2,36.5
2018121000,MIN,3.441,7.0,0.586,0.667,33.833,31.5
2018121300,LAC,5.188,4.808,0.714,0.6,55.333,35.714
2018121500,HOU,4.0,3.98,0.7,0.789,44.0,24.375
2018121501,CLE,3.526,5.025,0.368,0.812,26.8,50.25
2018121600,ARI,5.308,3.225,0.75,0.647,34.5,20.818
2018121601,TB,2.778,5.023,0.5,0.6,16.667,36.0
2018121602,BUF,3.722,4.148,0.833,0.375,67.0,28.111
2018121603,CHI,5.114,3.206,0.667,0.6,45.0,18.167
2018121604,LV,3.0,3.851,0.5,0.6,33.0,23.455
2018121605,IND,4.0,5.514,0.667,0.571,44.0,49.625
2018121606,JAX,2.877,10.0,0.6,0.667,20.5,70.0
2018121607,MIN,7.077,4.74,0.714,0.583,92.0,29.625
2018121608,TEN,4.069,2.207,0.611,0.667,26.222,21.333
2018121609,SF,1.333,4.395,0.667,0.621,8.0,33.4
2018121610,NE,5.292,5.308,0.75,0.545,49.143,69.0
2018121611,PHI,5.492,4.083,0.773,0.889,54.0,19.6
2018121700,NO,5.077,5.208,0.6,0.789,49.5,35.714
2018122300,NYG,5.066,4.545,0.778,0.75,51.5,33.333
2018122302,MIA,5.81,2.872,0.9,0.615,40.667,14.0
2018122304,CAR,3.545,4.443,0.5,0.686,26.0,50.143
2018122305,CLE,5.0,6.763,0.5,0.75,35.0,73.429
2018122306,TB,5.222,4.218,0.727,0.7,94.0,41.125
2018122308,BUF,0.917,4.556,0.25,0.553,3.667,28.7
2018122309,NYJ,5.592,3.441,0.773,0.571,54.8,19.5
2018122310,HOU,3.652,4.885,0.7,0.719,21.0,37.25
2018122311,ARI,3.951,3.462,0.611,0.538,32.4,18.0
2018122312,CHI,4.478,4.353,0.75,0.917,34.333,31.714
2018122313,NO,6.311,3.5,0.708,0.6,47.333,22.167
2018122314,SEA,5.929,4.674,0.5,0.562,83.0,36.545
2018122400,DEN,2.385,5.261,0.6,0.657,15.5,36.3
2018123000,CLE,6.154,5.479,0.7,0.545,40.0,32.875
2018123001,BUF,4.486,5.889,0.692,0.667,31.4,44.167
2018123003,JAX,1.517,2.273,0.636,0.529,8.8,10.714
2018123004,KC,10.5,4.831,0.5,0.652,84.0,57.0
2018123006,NYJ,3.438,3.837,0.167,0.682,27.5,26.857
2018123007,CAR,5.778,3.671,0.714,0.5,52.0,28.556
2018123008,NYG,9.0,4.468,1.0,0.543,99.0,38.222
2018123009,PIT,3.143,5.726,0.889,0.676,33.0,39.444
2018123010,TB,5.517,5.722,0.615,0.778,45.714,25.75
2018123011,TEN,2.0,6.067,0.5,0.75,12.0,34.125
2018123012,WAS,1.875,1.405,0.429,0.55,7.5,13.0
2018123013,LAC,4.562,4.667,0.5,0.75,36.5,22.167
2018123014,SF,4.0,6.265,0.5,0.765,24.0,42.6
2018123015,SEA,4.0,3.945,0.5,0.632,32.0,19.2
2019090500,GB,2.953,2.514,0.583,0.5,18.143,14.667
2019090800,CAR,4.952,4.452,0.778,0.655,34.667,25.091
2019090801,CLE,5.477,5.211,0.75,0.545,50.857,33.0
2019090802,KC,11.92,3.164,0.769,0.654,99.333,21.444
2019090804,ATL,2.143,4.282,-1,0.74,15.0,41.75
2019090805,BUF,6.286,5.151,0.833,0.647,44.0,34.182
2019090807,LAC,5.889,6.469,0.917,0.667,39.75,45.286
2019090808,CIN,3.44,5.104,0.625,0.684,28.667,34.2
2019090809,DET,5.091,4.619,0.6,0.625,28.0,34.462
2019090810,DAL,4.143,6.816,0.5,0.781,29.0,64.75
2019090811,TB,2.696,5.544,0.364,0.714,31.0,31.6
2019090812,NE,5.308,5.944,0.63,0.75,46.0,53.5
2019090900,HOU,2.583,6.4,0.25,0.759,15.5,49.778
2019090901,LV,5.682,4.938,0.909,0.8,62.5,47.4
2019091200,TB,4.462,1.967,0.667,0.5,29.0,19.667
2019091500,ARI,2.625,6.091,0.75,0.611,21.0,44.667
2019091501,CIN,4.061,4.588,0.64,0.65,33.167,26.0
2019091502,LAC,6.596,5.194,0.542,0.667,34.444,40.25
2019091503,GB,7.15,2.829,0.889,0.556,71.5,18.0
2019091504,JAX,2.769,4.788,0.5,0.75,18.0,31.6
2019091505,MIA,1.821,6.214,0.364,0.621,10.2,43.5
2019091506,NYG,4.583,5.022,0.5,0.714,33.0,37.667
2019091507,PIT,3.25,3.929,0.5,0.621,17.333,24.444
2019091508,TEN,5.2,2.949,0.75,0.65,39.0,17.4
2019091510,LV,3.724,4.468,0.5,0.72,36.0,21.0
2019091511,DEN,4.351,4.118,0.7,0.615,47.857,35.0
2019091512,NO,3.714,3.51,0.643,0.583,26.0,28.667
2019091513,ATL,4.652,5.206,0.667,0.765,35.667,22.125
2019091600,CLE,4.803,3.786,0.485,1.0,34.1,26.5
2019091900,JAX,4.22,4.8,0.696,0.5,23.444,48.0
2019092200,CIN,1.286,4.933,0.0,0.742,6.0,26.909
2019092201,MIA,5.217,2.629,0.5,0.452,40.0,23.286
2019092202,GB,5.5,3.465,0.571,0.6,41.25,24.833
2019092204,KC,6.82,5.455,0.741,0.615,56.833,36.0
2019092206,NYJ,2.294,1.781,0.7,0.467,13.0,11.4
2019092207,PHI,5.382,4.093,0.571,0.481,45.75,31.571
2019092208,CAR,7.5,5.07,0.75,0.727,60.0,32.727
2019092209,TB,6.735,4.5,0.6,0.727,76.333,25.364
2019092210,LAC,4.148,4.508,0.833,0.595,28.0,45.833
2019092211,SEA,4.483,5.91,0.909,0.568,26.0,56.571
2019092212,SF,6.0,4.964,1.0,0.733,48.0,34.333
2019092213,CLE,3.811,2.894,0.647,0.455,28.2,19.429
2019092300,CHI,1.538,4.103,0.833,0.69,20.0,34.875
2019092600,PHI,4.273,4.519,0.6,0.556,31.333,34.857
2019092900,TEN,5.278,4.133,0.444,0.737,47.5,24.8
2019092901,CLE,5.091,7.453,0.75,0.556,56.0,49.375
2019092902,NE,4.643,2.418,0.5,0.469,32.5,14.727
2019092903,DET,4.923,6.059,0.6,0.615,64.0,37.455
2019092904,CAR,4.174,3.627,0.667,0.708,32.0,23.778
2019092905,LV,8.438,3.627,0.857,0.625,67.5,30.375
2019092906,MIA,8.778,2.419,1.0,0.667,158.0,11.556
2019092907,WAS,2.615,6.048,0.556,0.818,17.0,25.4
2019092908,ARI,4.5,5.623,0.833,0.69,54.0,49.0
2019092909,TB,5.912,6.188,0.676,1.0,52.556,49.5
2019092910,MIN,2.042,4.156,0.6,0.741,49.0,23.375
2019092911,DEN,5.587,6.0,0.6,0.571,36.714,30.0
2019092912,DAL,2.87,4.659,0.6,0.692,22.0,34.167
2019093000,CIN,4.125,2.042,1.0,0.528,33.0,14.5
2019100300,SEA,6.171,4.259,0.769,0.667,43.2,38.333
2019100600,CAR,3.182,6.361,0.636,0.524,17.5,38.8
2019100602,ATL,2.857,5.171,0.5,0.711,20.0,38.545
2019100603,TB,4.292,3.14,0.429,0.636,25.75,19.625
2019100604,MIN,6.346,5.305,0.909,0.765,82.5,39.125
2019100605,LV,4.458,4.65,0.75,0.765,53.5,23.25
2019100606,NYJ,1.5,3.115,0.333,0.667,15.0,13.571
2019100607,PIT,2.8,4.829,0.619,0.667,16.0,28.167
2019100610,DEN,7.6,4.615,1.0,0.714,76.0,27.273
2019100611,GB,6.75,2.406,0.818,0.481,54.0,16.6
2019100612,KC,5.579,4.655,0.769,0.4,106.0,28.444
2019100700,CLE,8.833,4.226,0.333,0.476,53.0,20.364
2019101000,NE,5.364,5.116,1.0,0.718,59.0,44.0
2019101300,TB,2.154,5.446,0.8,0.596,9.333,26.588
2019101301,CIN,3.793,3.556,0.533,0.536,36.667,32.0
2019101302,CLE,7.133,5.122,0.688,0.692,53.5,35.857
2019101303,NO,3.333,4.734,0.5,0.714,25.0,33.667
2019101304,KC,11.727,3.576,0.75,0.486,129.0,26.375
2019101305,WAS,5.136,3.827,0.5,0.5,28.25,24.875
2019101306,MIN,5.814,5.178,0.706,0.733,50.0,38.833
2019101307,ATL,4.905,6.091,0.765,1.0,51.857,22.333
2019101308,SF,5.077,2.797,0.833,0.714,66.0,17.545
2019101309,TEN,1.25,3.917,0.0,0.667,5.0,25.636
2019101310,NYJ,6.127,5.45,0.741,0.625,56.167,36.333
2019101311,LAC,3.333,5.368,0.333,0.659,20.0,36.5
2019101400,DET,9.25,2.617,0.857,0.48,49.333,17.444
2019101700,DEN,3.471,2.548,0.571,0.581,59.0,14.364
2019102000,ATL,3.077,4.025,0.583,0.727,26.667,17.889
2019102001,BUF,3.976,5.433,0.412,0.909,40.75,40.75
2019102002,JAX,5.439,3.07,0.478,0.5,44.286,26.4
2019102003,DET,4.714,4.843,0.25,0.674,33.0,40.2
2019102004,LV,8.444,5.829,0.833,0.812,76.0,47.8
2019102005,HOU,4.5,5.069,0.889,0.692,49.5,36.75
2019102006,ARI,3.509,2.2,0.65,0.667,33.333,13.75
2019102007,WAS,3.889,2.5,0.667,0.7,35.0,22.5
2019102008,LAC,4.889,4.716,0.5,0.571,44.0,31.6
2019102009,CHI,2.25,3.217,0.667,0.625,13.5,22.2
2019102010,BAL,7.636,4.188,1.0,0.312,84.0,33.5
2019102011,DAL,5.0,5.064,1.0,0.778,45.0,30.385
2019102100,NE,4.406,2.686,0.765,0.633,47.0,14.462
2019102400,MIN,5.538,5.877,0.889,0.882,48.0,111.667
2019102700,SEA,5.128,3.333,0.562,0.857,48.2,20.0
2019102701,BUF,3.419,3.605,0.583,0.409,21.2,19.375
2019102702,LAC,2.182,5.404,0.4,0.769,12.0,31.75
2019102703,NYG,4.571,4.795,0.667,0.667,32.0,46.75
2019102704,LV,6.0,5.885,0.286,0.708,38.0,43.714
2019102705,JAX,8.889,3.0,0.667,0.655,53.333,28.125
2019102707,NO,5.231,6.423,0.833,0.846,68.0,37.111
2019102708,TB,2.583,4.602,0.4,0.538,31.0,29.385
2019102709,SF,5.769,4.347,0.857,0.824,75.0,27.167
2019102710,IND,4.391,4.061,0.643,0.5,33.667,22.333
2019102711,NE,4.611,3.31,0.429,0.548,41.5,23.5
2019102712,GB,4.213,6.409,0.667,0.75,32.125,70.5
2019102800,MIA,4.0,3.302,0.727,0.652,32.0,23.667
2019103100,ARI,3.689,8.28,0.611,0.778,27.667,69.0
2019110300,HOU,4.72,5.4,0.696,0.778,59.0,31.5
2019110301,WAS,4.455,3.923,0.6,0.706,24.5,29.143
2019110302,CAR,4.1,4.795,0.4,0.607,41.0,31.167
2019110303,MIN,3.044,4.558,0.409,0.632,22.833,28.0
2019110304,NYJ,5.024,3.302,0.8,0.714,42.2,20.286
2019110306,PIT,7.824,2.867,0.8,0.731,66.5,19.111
2019110307,LV,5.75,4.886,0.5,0.625,46.0,32.167
2019110308,TB,3.949,5.282,0.571,0.684,33.286,34.333
2019110309,DEN,5.72,4.289,0.6,0.5,35.75,32.6
2019110311,BAL,5.611,3.42,0.7,0.714,50.5,42.75
2019110400,DAL,8.75,5.1,1.0,0.618,70.0,34.0
2019110700,LAC,5.167,5.41,0.667,0.639,31.0,37.417
2019111000,DET,3.702,4.9,0.684,0.581,29.0,49.0
2019111001,BAL,5.553,5.84,1.0,0.8,70.333,36.5
2019111002,CLE,4.1,5.923,0.576,0.875,47.833,38.5
2019111003,CAR,5.32,4.789,0.818,0.618,44.333,45.5
2019111005,NYJ,4.438,3.681,1.0,0.5,71.0,23.091
2019111006,TB,3.1,4.978,1.0,0.609,31.0,35.231
2019111007,KC,6.786,5.535,0.778,0.66,47.5,43.273
2019111008,MIA,5.231,1.75,0.75,0.579,68.0,8.909
2019111009,PIT,0.143,3.31,0.0,0.605,0.5,19.2
2019111010,DAL,4.867,5.321,0.533,0.656,36.5,70.5
2019111100,SF,2.667,3.455,0.333,0.6,16.0,24.429
2019111400,PIT,2.8,5.0,0.524,0.567,24.5,30.0
2019111700,HOU,2.723,5.429,0.545,0.636,25.6,57.0
2019111701,ATL,5.214,2.84,0.714,0.5,41.714,11.833
2019111703,JAX,3.931,5.533,0.733,0.743,22.8,41.5
2019111704,BUF,4.952,4.04,0.588,0.611,41.6,20.2
2019111705,MIN,2.92,5.549,0.9,0.786,18.25,47.167
2019111706,NO,4.422,3.854,0.8,0.812,33.167,39.5
2019111707,NYJ,7.9,5.089,0.8,0.607,79.0,30.923
2019111709,LV,3.857,5.48,1.0,0.897,27.0,45.667
2019111710,PHI,3.963,2.869,0.615,0.438,53.5,15.909
2019111711,CHI,4.556,2.873,0.5,0.568,41.0,22.7
2019111800,LAC,6.609,4.551,0.889,0.533,76.0,24.154
2019112100,IND,3.542,4.182,0.778,0.6,42.5,38.333
2019112400,ATL,4.667,2.714,0.429,0.545,38.5,17.273
2019112401,DEN,3.37,1.382,0.727,0.267,30.333,6.714
2019112402,NYG,2.902,4.194,0.529,0.571,17.0,43.333
2019112403,CIN,3.778,3.365,0.75,0.36,34.0,15.143
2019112404,CLE,5.769,5.787,0.667,0.676,75.0,38.583
2019112405,CAR,5.593,3.234,0.75,0.536,50.333,23.0
2019112406,LV,4.423,2.409,0.571,0.632,38.333,10.6
2019112407,WAS,2.375,3.415,0.444,0.476,19.0,20.111
2019112408,JAX,3.188,4.337,0.5,0.667,25.5,45.0
2019112409,DAL,3.923,4.47,0.5,0.613,25.5,24.583
2019112410,GB,1.111,2.43,0.5,0.579,5.0,32.0
2019112411,PHI,2.895,4.431,0.5,0.821,27.5,24.0
2019112500,LA,2.63,5.378,0.692,0.741,23.667,28.429
2019112800,DET,5.821,3.762,0.5,0.559,40.75,39.5
2019112801,DAL,4.727,5.0,0.6,0.676,52.0,29.444
2019112802,ATL,3.429,4.651,0.621,0.826,30.857,40.0
2019120100,SF,6.846,4.815,0.75,0.7,89.0,43.333
2019120101,CAR,3.833,2.87,0.6,0.613,27.6,14.091
2019120102,NYJ,3.317,4.696,0.645,0.5,26.125,108.0
2019120103,IND,5.056,5.448,0.875,0.647,45.5,36.5
2019120104,TB,4.478,3.783,0.583,0.542,51.5,32.625
2019120105,LV,5.0,5.803,0.5,0.767,35.0,44.25
2019120107,NYG,3.773,5.962,0.6,0.621,41.5,52.667
2019120109,DEN,3.35,2.0,0.667,0.667,22.333,8.667
2019120110,PIT,3.968,4.227,0.636,0.75,30.75,26.571
2019120200,SEA,4.286,4.803,0.75,0.652,40.0,28.818
2019120500,DAL,3.023,6.341,0.412,0.625,22.167,69.75
2019120800,ATL,5.302,5.0,0.625,0.455,40.143,28.571
2019120801,BUF,1.067,2.733,0.143,0.457,5.333,20.5
2019120802,CIN,6.917,5.868,0.6,0.667,83.0,55.75
2019120803,WAS,3.321,3.837,0.4,0.682,23.25,20.889
2019120804,HOU,4.529,4.635,0.75,0.585,77.0,42.875
2019120805,DET,2.392,4.29,0.5,0.727,17.429,33.25
2019120806,NO,6.0,5.0,0.75,0.677,52.0,39.375
2019120807,NYJ,3.0,5.135,0.25,0.576,30.0,38.0
2019120808,TB,4.429,7.314,1.0,0.761,31.0,57.182
2019120809,JAX,3.786,2.667,0.72,0.467,35.333,56.0
2019120810,ARI,0.5,4.054,0.4,0.808,2.0,25.222
2019120811,NE,3.769,3.538,0.583,0.517,49.0,30.667
2019120812,TEN,4.909,8.358,0.8,0.792,54.0,56.0
2019120813,SEA,4.8,3.63,0.75,0.556,60.0,28.0
2019120900,PHI,1.0,4.333,0.8,0.625,11.0,27.733
2019121200,NYJ,3.846,5.034,0.5,0.63,25.0,36.5
2019121500,SEA,8.654,3.586,0.778,0.778,112.5,20.8
2019121501,NE,3.475,4.16,0.481,0.75,34.167,17.333
2019121502,TB,6.483,3.457,0.69,0.692,48.625,40.333
2019121503,CHI,3.237,5.448,0.75,0.541,30.75,52.667
2019121504,DEN,2.833,3.841,1.0,0.463,17.0,30.25
2019121505,MIA,4.62,4.054,0.643,0.4,57.75,30.0
2019121506,BUF,3.16,3.618,0.6,0.533,26.333,22.111
2019121507,HOU,6.0,4.6,1.0,0.739,54.0,29.273
2019121508,WAS,3.9,5.167,1.0,0.6,39.0,34.444
2019121509,ARI,7.571,5.224,0.9,0.688,70.667,42.667
2019121511,LA,3.886,3.774,0.571,0.714,27.2,28.571
2019121512,ATL,3.321,4.094,0.65,0.571,25.143,26.2
2019121513,MIN,4.938,4.229,0.778,0.722,79.0,26.909
2019122205,ATL,8.0,5.762,1.0,0.732,72.0,48.4
2019122206,CLE,4.615,3.05,0.667,0.581,30.0,20.333
2019122207,CAR,3.5,3.558,0.579,0.769,33.25,30.6
2019122208,MIA,8.545,4.273,0.857,0.553,94.0,30.214
2019122209,NYJ,3.676,3.125,0.647,0.5,22.667,15.625
2019122211,NYG,6.643,5.444,0.706,0.556,46.5,32.667
2019122212,PHI,4.816,5.579,0.731,0.867,47.2,42.4
2019122213,ARI,5.568,4.523,0.625,0.455,30.625,39.8
2019122300,GB,3.833,4.925,0.615,0.679,30.667,30.0
2020091000,HOU,4.778,7.4,0.632,0.692,43.0,61.667
2020091300,ATL,4.482,6.919,0.556,0.828,50.2,64.0
2020091301,BAL,4.0,5.229,1.0,0.808,24.0,30.5
2020091302,NYJ,1.524,4.688,0.333,0.731,8.0,32.143
2020091303,LV,5.353,4.13,0.733,0.647,60.667,27.143
2020091304,CHI,4.406,5.0,0.467,1.0,43.429,14.0
2020091305,IND,7.737,5.485,0.8,0.795,147.0,51.714
2020091306,GB,5.184,6.7,0.676,0.875,56.286,44.667
2020091307,MIA,3.833,4.079,1.0,0.677,23.0,32.125
2020091308,WAS,2.556,2.735,0.333,0.571,11.5,17.462
2020091309,LAC,1.917,4.429,0.333,0.556,11.5,42.625
2020091310,NO,2.92,3.154,0.619,0.583,29.2,15.375
2020091311,SF,5.163,4.235,0.688,0.5,37.0,36.0
2020091312,LA,5.418,3.217,0.692,0.667,72.6,14.8
2020091400,PIT,3.962,5.222,0.565,0.889,26.25,47.0
2020091401,TEN,4.222,4.0,0.333,0.674,38.0,36.0
2020091700,CIN,4.65,3.477,0.778,0.574,93.0,30.6
2020092000,CHI,5.133,4.0,1.0,0.667,77.0,27.556
2020092001,ATL,1.625,4.078,0.0,0.667,6.5,36.7
2020092002,GB,3.846,5.709,0.429,0.586,50.0,56.375
2020092003,MIN,3.29,5.182,0.429,0.667,34.0,24.429
2020092004,BUF,6.611,6.983,0.7,0.667,59.5,51.5
2020092005,SF,6.805,4.639,0.833,0.818,55.8,20.875
2020092006,PHI,4.184,4.533,0.65,0.625,39.75,40.8
2020092007,DEN,3.125,3.741,0.2,0.487,25.0,28.909
2020092008,CAR,7.0,4.838,1.0,0.756,49.0,43.0
2020092010,WAS,2.25,4.364,0.6,0.548,13.5,36.0
2020092011,BAL,4.8,4.327,0.733,0.778,42.0,53.0
2020092012,LAC,4.981,4.773,0.6,0.733,64.75,42.0
2020092013,NE,4.34,7.086,0.652,0.727,54.25,62.0
2020092100,LV,4.211,3.711,0.69,0.615,48.0,28.2
2020092400,MIA,5.019,1.577,0.8,0.667,52.2,10.25
2020092700,CHI,5.478,4.962,0.7,0.558,63.0,25.8
2020092701,BUF,5.551,4.074,0.81,0.625,38.857,27.5
2020092702,CLE,3.167,3.796,0.615,0.8,31.667,25.625
2020092703,MIN,0.833,6.434,0.0,0.667,5.0,34.929
2020092704,NE,1.083,5.6,0.667,0.615,4.333,60.0
2020092705,NYG,5.5,4.0,1.0,0.484,33.0,27.5
2020092706,CIN,2.625,4.091,0.611,0.75,17.5,37.5
